addr1,addr2,areacode,booktour,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,sigungucode,tel,title,zipcode
서울특별시 영등포구 도림로141가길 32-1,(문래동4가),1,,A05,A0502,A05020100,2782928,39,20211100000000.0,http://tong.visitkorea.or.kr/cms/resource/69/2782769_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/2782769_image2_1.jpg,Type3,126.8899111,37.51627517,6.0,20240700000000.0,20,,소문난식당,7288
서울특별시 강서구 화곡로64길 72,(등촌동),1,,A05,A0502,A05020700,2782900,39,20211100000000.0,http://tong.visitkorea.or.kr/cms/resource/00/2788100_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/2788100_image2_1.jpg,Type3,126.8569019,37.55596163,6.0,20250100000000.0,4,,띠아낭,7571
서울특별시 영등포구 도림로139가길 11,(문래동2가),1,,A05,A0502,A05020100,2782825,39,20211100000000.0,http://tong.visitkorea.or.kr/cms/resource/74/2782574_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/74/2782574_image2_1.jpg,Type3,126.893172,37.51341167,6.0,20240700000000.0,20,,골목집,7290
서울특별시 강서구 강서로47가길 33,(내발산동),1,,A05,A0502,A05020900,2782729,39,20211100000000.0,,,,126.8357817,37.5511757,6.0,20240800000000.0,4,,르뺑블랑,7639
서울특별시 마포구 연희로 31,(연남동),1,,A05,A0502,A05020200,2782727,39,20211100000000.0,http://tong.visitkorea.or.kr/cms/resource/94/2790394_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/94/2790394_image3_1.jpg,Type3,126.9268925,37.56175943,6.0,20250100000000.0,13,,제스티살룬 연남,3982
서울특별시 동작구 노량진로 80,"(노량진동,노량진큐브스테이트)",1,,A05,A0502,A05020100,2782724,39,20211100000000.0,http://tong.visitkorea.or.kr/cms/resource/50/2790350_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/2790350_image3_1.jpg,Type3,126.9346015,37.51294024,6.0,20250100000000.0,12,,순천집,6927
서울특별시 종로구 윤보선길 74,(안국동),1,,A05,A0502,A05020900,2782690,39,20211100000000.0,,,,126.9835674,37.57921675,6.0,20240800000000.0,23,,티테라피,3060
서울특별시 용산구 녹사평대로26가길 24,(이태원동),1,,A05,A0502,A05020900,2782572,39,20211100000000.0,,,,126.9928207,37.5325529,6.0,20250100000000.0,21,,챔프커피 2작업실,4391
서울특별시 성동구 연무장15길 11,(성수동2가),1,,A05,A0502,A05020900,2782562,39,20211100000000.0,,,,127.0590032,37.54288344,6.0,20240600000000.0,16,,RSG 성수,4783
서울특별시 강남구 삼성로 555,(삼성동),1,,A05,A0502,A05020100,2782173,39,20211100000000.0,http://tong.visitkorea.or.kr/cms/resource/31/2782231_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/31/2782231_image3_1.png,Type3,127.0539352,37.51107038,6.0,20250100000000.0,1,,외고집설렁탕,6155
서울특별시 강남구 학동로 305-3,,1,,A05,A0502,A05020100,2782140,39,20211100000000.0,http://tong.visitkorea.or.kr/cms/resource/36/2782236_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/36/2782236_image3_1.png,Type3,127.0360561,37.51620279,6.0,20241200000000.0,1,,진미평양냉면,6061
서울특별시 도봉구 도봉로169길 249,(도봉동),1,,A05,A0502,A05020100,2781508,39,20211100000000.0,http://tong.visitkorea.or.kr/cms/resource/85/3459085_image2_1.JPEG,http://tong.visitkorea.or.kr/cms/resource/85/3459085_image3_1.JPEG,Type1,127.0330963,37.67647855,6.0,20241200000000.0,10,,무수아취,1313
서울특별시 동대문구 회기로 194-1,(휘경동),1,,A05,A0502,A05020900,2781501,39,20211100000000.0,http://tong.visitkorea.or.kr/cms/resource/13/2795213_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/2795213_image2_1.jpg,Type3,127.0575298,37.58989462,6.0,20240800000000.0,11,,언차일드,2446
서울특별시 동대문구 회기로 161-11,(회기동),1,,A05,A0502,A05020900,2781480,39,20211100000000.0,http://tong.visitkorea.or.kr/cms/resource/40/2795240_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/40/2795240_image2_1.jpg,Type3,127.0542384,37.59126662,6.0,20250100000000.0,11,,컴투레스트,2452
서울특별시 용산구 한남대로27길 66,(한남동),1,,A05,A0502,A05020200,2779136,39,20211100000000.0,http://tong.visitkorea.or.kr/cms/resource/85/2786385_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/85/2786385_image3_1.jpg,Type3,127.0030279,37.53965503,6.0,20241200000000.0,21,,리틀넥한남,4399
서울특별시 성동구 마조로 33,(행당동),1,,A05,A0502,A05020100,2779132,39,20211100000000.0,,,,127.0411238,37.5607116,6.0,20250100000000.0,16,,악어떡볶이,4760
서울특별시 용산구 이태원로45길 4,(한남동),1,,A05,A0502,A05020100,2779128,39,20211100000000.0,,,,126.9993644,37.53625258,6.0,20250100000000.0,21,,공기(Gongi),4348
서울특별시 강남구 도산대로45길 16-8,(신사동),1,,A05,A0502,A05020900,2778886,39,20211100000000.0,,,,127.0360059,37.52349639,6.0,20241200000000.0,1,,카멜커피,6021
서울특별시 강남구 도산대로 412,(청담동),1,,A05,A0502,A05020900,2778830,39,20211100000000.0,,,,127.0407471,37.52302709,6.0,20241200000000.0,1,,비비브라운,6062
서울특별시 성동구 연무장5길 9-16,블루스톤타워 B103,1,,A05,A0502,A05020200,2778821,39,20211100000000.0,,,,127.0526732,37.54449147,6.0,20250100000000.0,16,,르프리크,4782
서울특별시 종로구 삼일대로 436-1,(낙원동),1,,A05,A0502,A05020100,2778436,39,20211100000000.0,,,,126.9880505,37.57365359,6.0,20241200000000.0,23,,서울원조아구찜,3133
서울특별시 종로구 종로3길 32,(청진동),1,,A05,A0502,A05020100,2778428,39,20211100000000.0,,,,126.9794819,37.57179532,6.0,20240700000000.0,23,,청진옥,3156
서울특별시 동대문구 난계로30길 16,(신설동),1,,A05,A0502,A05020100,2778426,39,20211100000000.0,,,,127.0243333,37.5743375,6.0,20250100000000.0,11,,육전식당 1호점,2586
서울특별시 송파구 삼학사로 101,(삼전동),1,,A05,A0502,A05020100,2778425,39,20211100000000.0,,,,127.0970258,37.50634115,6.0,20250100000000.0,18,,군산오징어본점,5602
서울특별시 중구 다산로 149 (신당동),,1,,A05,A0502,A05020100,2778424,39,20211100000000.0,,,,127.0116933,37.5571476,6.0,20250300000000.0,24,,금돼지식당,4607
서울특별시 마포구 와우산로32길 24,(창전동),1,,A05,A0502,A05020100,2778423,39,20211100000000.0,,,,126.931709,37.55454925,6.0,20250100000000.0,13,,철길왕갈비살,4061
서울특별시 마포구 동교로 245,(연남동),1,,A05,A0502,A05020100,2778422,39,20211100000000.0,,,,126.9240678,37.5618927,6.0,20250100000000.0,13,,송가네감자탕,3984
서울특별시 송파구 양재대로71길 1-4,(방이동),1,,A05,A0502,A05020100,2774280,39,20211100000000.0,,,,127.1262064,37.5100829,6.0,20250100000000.0,18,,봉피양 방이점,5639
서울특별시 구로구 안양천로539길 6,(고척동),1,,A05,A0502,A05020100,2774271,39,20211100000000.0,http://tong.visitkorea.or.kr/cms/resource/70/2779670_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/2779670_image2_1.jpg,Type3,126.8705548,37.5051289,6.0,20240700000000.0,7,,뒤뜰,8220
서울특별시 강남구 압구정로 416,(청담동),1,,A04,A0401,A04010600,2773281,39,20211100000000.0,http://tong.visitkorea.or.kr/cms/resource/92/2947692_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/2947692_image3_1.jpg,Type1,127.0424469,37.52696555,6.0,20240800000000.0,1,,10꼬르소꼬모 청담점,6015
서울특별시 관악구 호암로22길 76 (신림동),,1,,A05,A0502,A05020400,2767442,39,20211100000000.0,http://tong.visitkorea.or.kr/cms/resource/50/2767450_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/2767450_image3_1.jpg,Type3,126.9369498,37.46851489,6.0,20250300000000.0,5,02-886-4426,신대성각,8819
서울특별시 영등포구 경인로 846,(영등포동),1,,A05,A0502,A05020900,2766490,39,20211100000000.0,,,,126.9076817,37.51571999,6.0,20240500000000.0,20,,겟댓샷(Get That Shot),7306
서울특별시 송파구 백제고분로41길 42-19,(송파동),1,,A05,A0502,A05020200,2765200,39,20211100000000.0,,,,127.1063249,37.51014365,6.0,20250100000000.0,18,,벨라스가든,5623
서울특별시 종로구 북촌로4길 19,(계동),1,,A05,A0502,A05020200,2764344,39,20211000000000.0,http://tong.visitkorea.or.kr/cms/resource/78/2790078_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/78/2790078_image3_1.jpg,Type3,126.9862588,37.5795001,6.0,20250100000000.0,23,,소금집델리 안국,3056
서울특별시 동작구 대림로 52,(신대방동),1,,A05,A0502,A05020100,2764171,39,20211000000000.0,,,,126.9079852,37.48822042,6.0,20241200000000.0,12,,등나무집,7069
서울특별시 동작구 여의대방로22길 20 (신대방동),,1,,A05,A0502,A05020100,2764169,39,20211000000000.0,,,,126.9209532,37.49751401,6.0,20241200000000.0,12,,서일순대국,7058
서울특별시 마포구 망원로 97,(망원동),1,,A05,A0502,A05020100,2764166,39,20211000000000.0,http://tong.visitkorea.or.kr/cms/resource/23/2790423_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/23/2790423_image3_1.jpg,Type3,126.9075249,37.55814562,6.0,20250300000000.0,13,,청어람 망원본점,3963
서울특별시 동대문구 무학로36길 10,(용두동),1,,A05,A0502,A05020100,2763804,39,20211000000000.0,,,,127.0310965,37.57725672,6.0,20241000000000.0,11,,용두동쭈꾸미 본점,2584
서울특별시 동작구 동작대로 335 (동작동),,1,,A05,A0502,A05020900,2763751,39,20211000000000.0,http://tong.visitkorea.or.kr/cms/resource/14/2788114_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/14/2788114_image3_1.jpg,Type3,126.9800615,37.50608907,6.0,20250300000000.0,12,,동작노을카페,6905
서울특별시 서초구 사평대로22길 5,(반포동),1,,A05,A0502,A05020200,2763749,39,20211000000000.0,http://tong.visitkorea.or.kr/cms/resource/45/2787345_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/45/2787345_image3_1.jpg,Type3,126.9977684,37.49940683,6.0,20241200000000.0,15,,밴건디스테이크하우스,6576
서울특별시 서초구 강남대로23길 90,(양재동),1,,A05,A0502,A05020300,2763742,39,20211000000000.0,,,,127.0353962,37.47408823,6.0,20250100000000.0,15,,미우야,6754
서울특별시 동대문구 장한로24길 7,(장안동),1,,A05,A0502,A05020100,2763710,39,20211000000000.0,,,,127.0715346,37.57096096,6.0,20250100000000.0,11,,일미간장게장본점,2637
서울특별시 마포구 마포나루길 332,(상암동),1,,A05,A0502,A05020700,2763515,39,20211000000000.0,,,,126.8886655,37.55896185,6.0,20240700000000.0,13,,와이키키마켓,3900
서울특별시 종로구 북악산로 48,(부암동),1,,A05,A0502,A05020200,2762892,39,20211000000000.0,,,,126.9701876,37.5952452,6.0,20241200000000.0,23,,아델라베일리,3020
서울특별시 중구 소파로 101,(남산동2가),1,,A05,A0502,A05020100,2762857,39,20211000000000.0,,,,126.9857817,37.55701382,6.0,20250100000000.0,24,,101번지남산돈까스본점,4630
서울특별시 마포구 마포나루길 582,(합정동),1,,A05,A0502,A05020100,2761653,39,20211000000000.0,http://tong.visitkorea.or.kr/cms/resource/87/2790187_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/87/2790187_image2_1.jpg,Type3,126.9083502,37.54509159,6.0,20250100000000.0,13,,잠두봉더나인,4085
서울특별시 용산구 원효로1길 16,(청암동),1,,A05,A0502,A05020200,2758834,39,20211000000000.0,,,,126.9456499,37.53522396,6.0,20240800000000.0,21,,IOU,4359
서울특별시 송파구 송이로 106,(가락동),1,,A05,A0502,A05020400,2758166,39,20211000000000.0,,,,127.1214044,37.49682047,6.0,20240800000000.0,18,,오향가가락본점,5713
서울특별시 송파구 위례성대로 48,(방이동) 반도빌딩 1층 402호,1,,A05,A0502,A05020100,2758163,39,20211000000000.0,http://tong.visitkorea.or.kr/cms/resource/83/2789783_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/83/2789783_image2_1.jpg,Type3,127.1175626,37.5153738,6.0,20240100000000.0,18,,청와옥 본점,5627
서울특별시 송파구 가락로 94,(석촌동),1,,A05,A0502,A05020100,2758158,39,20211000000000.0,http://tong.visitkorea.or.kr/cms/resource/75/2790575_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/2790575_image3_1.jpg,Type3,127.1067279,37.50080863,6.0,20241200000000.0,18,,풍년뼈다귀해장국,5696
서울특별시 송파구 송이로 151,(가락동),1,,A05,A0502,A05020100,2758147,39,20211000000000.0,http://tong.visitkorea.or.kr/cms/resource/01/2790201_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/01/2790201_image3_1.jpg,Type3,127.1249181,37.49354591,6.0,20250300000000.0,18,,산삼청각,5827
서울특별시 송파구 삼학사로 71,(삼전동),1,,A05,A0502,A05020100,2758146,39,20211000000000.0,,,,127.0968259,37.50374422,6.0,20250100000000.0,18,,주은감자탕,5603
"서울특별시 송파구 송파대로 111 (문정동, 파크하비오)",205동 211호,1,,A05,A0502,A05020100,2758137,39,20211000000000.0,http://tong.visitkorea.or.kr/cms/resource/44/2790544_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/44/2790544_image2_1.jpg,Type3,127.1232269,37.48194167,6.0,20240900000000.0,18,,툇마루밥상,5837
서울특별시 용산구 유엔빌리지길 14,(한남동),1,,A05,A0502,A05020200,2758130,39,20211000000000.0,http://tong.visitkorea.or.kr/cms/resource/87/2789787_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/87/2789787_image3_1.jpg,Type3,127.0098635,37.53403359,6.0,20250100000000.0,21,,오만지아,4420
서울특별시 중랑구 송림길 13 (상봉동),,1,,A05,A0502,A05020100,2758128,39,20211000000000.0,,,,127.0954039,37.59999691,6.0,20250300000000.0,25,,쭈꾸미킹2.0 상봉점,2086
서울특별시 양천구 남부순환로 663,(신정동),1,,A05,A0502,A05020100,2758120,39,20211000000000.0,,,,126.8429766,37.51028058,6.0,20240700000000.0,19,,푸주옥,8081
서울특별시 송파구 석촌호수로 204,(석촌동),1,,A05,A0502,A05020100,2758118,39,20211000000000.0,,,,127.09997,37.50636897,6.0,20240800000000.0,18,,본가설렁탕,5611
서울특별시 용산구 유엔빌리지3길 24,,1,,A05,A0502,A05020200,2758116,39,20211000000000.0,http://tong.visitkorea.or.kr/cms/resource/58/3045758_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/58/3045758_image3_1.jpg,Type1,127.0129521,37.53430861,6.0,20241200000000.0,21,,메종 한남,4420
서울특별시 송파구 위례서로 273,(거여동),1,,A05,A0502,A05020900,2758057,39,20211000000000.0,,,,127.1424777,37.48917729,6.0,20250100000000.0,18,,밀파니,5780
서울특별시 서초구 남부순환로 2634-8,(양재동),1,,A05,A0502,A05020100,2757830,39,20211000000000.0,,,,127.0387179,37.48470372,6.0,20240800000000.0,15,,오선채,6738
서울특별시 서초구 효령로 364,(서초동),1,,A05,A0502,A05020100,2757829,39,20211000000000.0,,,,127.0236969,37.48695319,6.0,20240700000000.0,15,,장꼬방김치찌개전문,6722
서울특별시 서초구 강남대로8길 36,(양재동),1,,A05,A0502,A05020100,2757828,39,20211000000000.0,,,,127.0430707,37.46852234,6.0,20250100000000.0,15,,소백산 양재별관,6786
서울특별시 서초구 식유촌길 71,(우면동),1,,A05,A0502,A05020100,2757827,39,20211000000000.0,,,,127.0115877,37.45846461,6.0,20250100000000.0,15,,소나무집,6766
서울특별시 서초구 강남대로101안길 24 (잠원동),,1,,A05,A0502,A05020100,2757826,39,20211000000000.0,,,,127.0174717,37.51614969,6.0,20250300000000.0,15,,영동설렁탕,6525
서울특별시 서초구 바우뫼로35길 4,(양재동),1,,A05,A0502,A05020100,2757738,39,20211000000000.0,,,,127.0397707,37.4788572,6.0,20241200000000.0,15,,한국순대(서초구),6744
서울특별시 성북구 정릉로10길 127,(정릉동),1,,A05,A0502,A05020200,2757730,39,20211000000000.0,,,,126.9985376,37.60418634,6.0,20240800000000.0,17,,르한스,2812
서울특별시 송파구 송이로19길 3,(가락동),1,,A05,A0502,A05020100,2757617,39,20211000000000.0,,,,127.1217599,37.49751206,6.0,20241200000000.0,18,,가락골마산아구찜,5714
서울특별시 관악구 조원로 60,(신림동),1,,A05,A0502,A05020300,2756571,39,20211000000000.0,,,,126.9091186,37.48360986,6.0,20241200000000.0,5,,온정돈까스,8766
서울특별시 강북구 수유로 20-2,(수유동),1,,A05,A0502,A05020200,2755513,39,20211000000000.0,,,,127.0190571,37.63282782,6.0,20241200000000.0,3,,다래함박스텍,1112
서울특별시 강남구 논현로139길 12,(논현동),1,,A05,A0502,A05020700,2755477,39,20211000000000.0,,,,127.0283873,37.51671371,6.0,20241200000000.0,1,,모스가든,6041
서울특별시 강북구 삼양로181길 141-5,(우이동),1,,A05,A0502,A05020100,2755472,39,20211000000000.0,,,,127.0077154,37.66959279,6.0,20241200000000.0,3,,우이산장 키토산 오리집,1000
서울특별시 강남구 광평로 220-12,(수서동),1,,A05,A0502,A05020100,2754725,39,20211000000000.0,,,,127.0978486,37.48489643,6.0,20250100000000.0,1,,애란궁,6362
서울특별시 강남구 도산대로45길 10-7,(신사동),1,,A05,A0502,A05020200,2754723,39,20211000000000.0,,,,127.0364253,37.52353806,6.0,20250100000000.0,1,,볼피노,6021
서울특별시 강남구 도산대로1길 6,(신사동),1,,A05,A0502,A05020100,2754719,39,20211000000000.0,,,,127.0203908,37.51713851,6.0,20250100000000.0,1,,홍미닭발 신사본점,6035
서울특별시 강남구 논현로131길 10,(논현동),1,,A05,A0502,A05020400,2754716,39,20211000000000.0,http://tong.visitkorea.or.kr/cms/resource/31/2790331_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/31/2790331_image3_1.jpg,Type3,127.0294873,37.51458342,6.0,20250100000000.0,1,,홍명,6046
서울특별시 강남구 학동로45길 7,(논현동),1,,A05,A0502,A05020100,2754713,39,20211000000000.0,,,,127.0378476,37.51681942,6.0,20250200000000.0,1,,팔당닭발 강남본점,6061
서울특별시 강동구 양재대로122가길 39,(길동),1,,A05,A0502,A05020300,2753157,39,20211000000000.0,http://tong.visitkorea.or.kr/cms/resource/61/2790761_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/61/2790761_image2_1.jpg,Type3,127.1429039,37.54392372,6.0,20250100000000.0,2,,으뜸횟집,5302
서울특별시 강남구 선릉로152길 37,(청담동),1,,A05,A0502,A05020200,2752554,39,20211000000000.0,,,,127.0426969,37.52469359,6.0,20240600000000.0,1,,스케줄청담,6016
서울특별시 강남구 역삼로17길 53,"(역삼동)서연빌딩 2,3층",1,,A05,A0502,A05020100,2752546,39,20211000000000.0,,,,127.0362288,37.49828266,6.0,20250100000000.0,1,,돝고기506,6237
서울특별시 강남구 선릉로 826,(청담동),1,,A05,A0502,A05020200,2752393,39,20211000000000.0,,,,127.0402416,37.52562122,6.0,20240700000000.0,1,,메종 드 라 카테고리,6014
서울특별시 강남구 남부순환로 2743,(도곡동),1,,A05,A0502,A05020100,2752385,39,20211000000000.0,http://tong.visitkorea.or.kr/cms/resource/01/2768901_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/01/2768901_image3_1.jpg,Type3,127.0457394,37.48721189,6.0,20240700000000.0,1,,백마김씨네 도곡본점,6274
서울특별시 강남구 테헤란로78길 26,(대치동),1,,A05,A0502,A05020100,2752373,39,20211000000000.0,,,,127.0558213,37.5045295,6.0,20250100000000.0,1,,반룡산,6196
서울특별시 강남구 밤고개로14길 13-50,(자곡동),1,,A05,A0502,A05020100,2752177,39,20211000000000.0,,,,127.1026872,37.47936938,6.0,20241000000000.0,1,,단미그린비,6364
서울특별시 강남구 테헤란로25길 34,(역삼동),1,,A05,A0502,A05020100,2752172,39,20211000000000.0,,,,127.0352871,37.50279878,6.0,20241200000000.0,1,,대우부대찌개,6131
서울특별시 강남구 선릉로86길 40-4,(대치동),1,,A05,A0502,A05020100,2752169,39,20211000000000.0,,,,127.0530438,37.5037601,6.0,20240900000000.0,1,,농민백암순대 본점,6197
서울특별시 강남구 광평로46길 7,(수서동),1,,A05,A0502,A05020100,2752116,39,20211000000000.0,,,,127.0994234,37.48591301,6.0,20250100000000.0,1,,벌교한상,6362
서울특별시 강남구 도곡로 221,(역삼동),1,,A05,A0502,A05020300,2751881,39,20210900000000.0,,,,127.0430755,37.49345001,6.0,20250100000000.0,1,,윤화돈까스,6231
서울특별시 강남구 언주로148길 8,(논현동),1,,A05,A0502,A05020100,2751876,39,20210900000000.0,http://tong.visitkorea.or.kr/cms/resource/11/2790311_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/11/2790311_image2_1.jpg,Type3,127.0353477,37.52036619,6.0,20250100000000.0,1,,영동민물장어,6057
서울특별시 강남구 영동대로86길 17,(대치동),1,,A05,A0502,A05020100,2751840,39,20210900000000.0,,,,127.0655147,37.5083459,6.0,20240700000000.0,1,,중앙해장,6174
서울특별시 강남구 학동로 219 (논현동),,1,,A05,A0502,A05020100,2751818,39,20210900000000.0,,,,127.0331342,37.5150501,6.0,20250200000000.0,1,,세종한우정육점식당  2호점,6053
서울특별시 강남구 강남대로118길 39,(논현동),1,,A05,A0502,A05020900,2751810,39,20210900000000.0,,,,127.0262906,37.50740086,6.0,20250100000000.0,1,,봉브라더스 본점,6119
서울특별시 강남구 테헤란로43길 17,(역삼동),1,,A05,A0502,A05020100,2751802,39,20210900000000.0,,,,127.0436974,37.50446263,6.0,20250100000000.0,1,,별양집,6147
서울특별시 마포구 마포대로 186-6,(공덕동),1,,A05,A0502,A05020100,2745582,39,20210900000000.0,http://tong.visitkorea.or.kr/cms/resource/86/2779886_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/86/2779886_image3_1.png,Type3,126.955818,37.55064458,6.0,20250100000000.0,13,,진미식당,4207
서울특별시 서초구 마방로2길 12,(양재동),1,,A05,A0502,A05020100,2745580,39,20210900000000.0,http://tong.visitkorea.or.kr/cms/resource/01/2779901_image2_1.jpeg,http://tong.visitkorea.or.kr/cms/resource/01/2779901_image3_1.jpeg,Type3,127.0391598,37.47315785,6.0,20250300000000.0,15,,배나무골오리집 양재본점,6778
서울특별시 서초구 서초대로56길 11,(서초동),1,,A05,A0502,A05020100,2745572,39,20210900000000.0,http://tong.visitkorea.or.kr/cms/resource/17/2779917_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/17/2779917_image2_1.jpg,Type3,127.0172973,37.4940467,6.0,20250100000000.0,15,,서관면옥,6633
서울특별시 서초구 사평대로 126,,1,,A05,A0502,A05020100,2745569,39,20210900000000.0,http://tong.visitkorea.or.kr/cms/resource/97/2787797_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/97/2787797_image2_1.jpg,Type3,126.9983683,37.4998318,6.0,20241200000000.0,15,,서래본갈비,6577
서울특별시 용산구 이촌로29길 15,(한강로3가),1,,A05,A0502,A05020100,2745550,39,20210900000000.0,http://tong.visitkorea.or.kr/cms/resource/63/2780463_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/63/2780463_image3_1.png,Type3,126.9597406,37.52457823,6.0,20250100000000.0,21,,오근내닭갈비,4380
서울특별시 영등포구 여의대로 24,(여의도동),1,,A05,A0502,A05020200,2745542,39,20210900000000.0,http://tong.visitkorea.or.kr/cms/resource/53/2779853_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/53/2779853_image2_1.png,Type3,126.9199582,37.52223057,6.0,20241200000000.0,20,,세상의모든아침,7320
서울특별시 서초구 서래로 23,(반포동),1,,A05,A0502,A05020100,2745526,39,20210900000000.0,http://tong.visitkorea.or.kr/cms/resource/75/2787375_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/2787375_image2_1.jpg,Type3,126.9981129,37.4971571,6.0,20250100000000.0,15,,우참판,6576
서울특별시 서초구 서운로 11 (서초동),서초대우디오빌 1층 106호,1,,A05,A0502,A05020100,2745504,39,20210900000000.0,,,,127.0291132,37.48503684,6.0,20240700000000.0,15,,예촌 본관,6733
서울특별시 관악구 남부순환로 1661 (봉천동),"2, 3, 4층",1,,A05,A0502,A05020100,2741583,39,20210900000000.0,http://tong.visitkorea.or.kr/cms/resource/50/2779650_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/2779650_image3_1.jpg,Type3,126.9353606,37.48512127,6.0,20250100000000.0,5,,정담은보쌈,8756
서울특별시 용산구 신흥로 89,,1,,A05,A0502,A05020100,2740116,39,20210900000000.0,,,,126.9854654,37.54573179,6.0,20250100000000.0,21,,해방촌 혼고,4338
서울특별시 중구 소파로 107,(예장동),1,,A05,A0502,A05020300,2739480,39,20210900000000.0,http://tong.visitkorea.or.kr/cms/resource/93/2790093_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/93/2790093_image2_1.jpg,Type3,126.9861345,37.557436,6.0,20241100000000.0,24,,원조남산왕돈까스,4630
서울특별시 강남구 압구정로60길 17-5,(청담동),1,,A05,A0502,A05020700,2733974,39,20210800000000.0,http://tong.visitkorea.or.kr/cms/resource/98/2779098_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/98/2779098_image2_1.png,Type3,127.0422914,37.52618786,6.0,20250100000000.0,1,,더클래스 청담,6015
서울특별시 강남구 언주로133길 23,(논현동),1,,A05,A0502,A05020900,2733965,39,20210800000000.0,http://tong.visitkorea.or.kr/cms/resource/04/2779104_image2_1.jpeg,http://tong.visitkorea.or.kr/cms/resource/04/2779104_image3_1.jpeg,Type3,127.0333175,37.51601943,6.0,20250100000000.0,1,,반려문화,6053
서울특별시 서초구 고무래로10길 10,(반포동),1,,A05,A0502,A05020300,2733964,39,20210800000000.0,http://tong.visitkorea.or.kr/cms/resource/94/2779894_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/94/2779894_image3_1.jpg,Type3,127.0104977,37.50194566,6.0,20250100000000.0,15,,마루심,6593
서울특별시 용산구 이태원로 250,(한남동),1,,A05,A0502,A05020900,2733960,39,20210800000000.0,http://tong.visitkorea.or.kr/cms/resource/40/2788840_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/40/2788840_image2_1.jpg,Type3,127.0009893,37.53706919,6.0,20250100000000.0,21,,맥심플랜트,4400
서울특별시 강남구 테헤란로 142,(역삼동),1,,A05,A0502,A05020900,2733862,39,20210800000000.0,http://tong.visitkorea.or.kr/cms/resource/44/2788844_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/44/2788844_image2_1.jpg,Type3,127.0349789,37.49978801,6.0,20250100000000.0,1,,빌즈 강남,6236
서울특별시 마포구 토정로 128,(상수동),1,,A05,A0502,A05020200,2733861,39,20210800000000.0,http://tong.visitkorea.or.kr/cms/resource/18/2780918_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/18/2780918_image2_1.jpg,Type3,126.9253709,37.54500857,6.0,20250100000000.0,13,,서강팔경,4081
서울특별시 강남구 논현로94길 25-3,(역삼동),1,,A05,A0502,A05020100,2733860,39,20210800000000.0,http://tong.visitkorea.or.kr/cms/resource/58/2782458_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/58/2782458_image2_1.jpg,Type3,127.0381757,37.50309602,6.0,20240800000000.0,1,,봉우리 역삼본점,6140
서울특별시 서초구 법원로3길 15,(서초동),1,,A05,A0502,A05020100,2733859,39,20210800000000.0,,,,127.0088537,37.49319942,6.0,20240800000000.0,15,,대나무골,6595
