addr1,addr2,areacode,booktour,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,sigungucode,tel,title,zipcode
서울특별시 성동구 연무장5가길 7 성수역 현대테라스타워,1층 117호,1,,A05,A0502,A05020200,2899990,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/61/2899961_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/61/2899961_image3_1.jpg,Type3,127.053687,37.54413876,6.0,20240700000000.0,16,,미오 도쿄 다이닝,4782
서울특별시 성동구 서울숲2길 18-14,1층,1,,A05,A0502,A05020900,2899978,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/66/2899966_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/66/2899966_image3_1.JPG,Type3,127.0404409,37.54695763,6.0,20240700000000.0,16,,빙봉,4768
서울특별시 성동구 뚝섬로15길 27,1층,1,,A05,A0502,A05020200,2899954,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/33/2899933_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/2899933_image3_1.jpg,Type3,127.0615781,37.53918669,6.0,20240700000000.0,16,,바위파스타바 성수,4786
서울특별시 성동구 성수일로4길 49,1층,1,,A05,A0502,A05020900,2899928,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/15/2899915_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/15/2899915_image3_1.jpg,Type3,127.0539843,37.54258061,6.0,20240700000000.0,16,,발렁스,4781
서울특별시 성동구 왕십리로6길 1-2,,1,,A05,A0502,A05020100,2899926,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/19/2899919_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/19/2899919_image3_1.JPG,Type3,127.0450405,37.54633557,6.0,20221100000000.0,16,,비사벌 전주 콩나물 국밥,4778
서울특별시 성동구 성덕정9가길 2,,1,,A05,A0502,A05020900,2899906,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/92/2899892_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/2899892_image3_1.jpg,Type3,127.0502264,37.53958922,6.0,20240400000000.0,16,,뵈르니,4775
서울특별시 성동구 상원길 64,1층,1,,A05,A0502,A05020900,2899886,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/65/2899865_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/65/2899865_image3_1.JPG,Type3,127.0480263,37.54979911,6.0,20250100000000.0,16,,본노엘 성수점,4791
서울특별시 성동구 성덕정11길 18,1층,1,,A05,A0502,A05020900,2899876,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/72/2899872_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/72/2899872_image3_1.jpg,Type3,127.0532094,37.53897546,6.0,20240200000000.0,16,,베티버,4775
서울특별시 성동구 아차산로5길 24-45,2층,1,,A05,A0502,A05020900,2899830,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/06/2899806_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/06/2899806_image3_1.jpg,Type3,127.0542897,37.54719674,6.0,20240700000000.0,16,,비아트 성수,4793
서울특별시 성동구 연무장길 44,2층,1,,A05,A0502,A05020900,2899802,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/91/2899791_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/91/2899791_image3_1.jpg,Type3,127.054087,37.54277225,6.0,20240200000000.0,16,,뺑드에코,4781
서울특별시 성동구 서울숲4길 28,1층,1,,A05,A0502,A05020200,2899779,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/54/2899754_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/54/2899754_image3_1.JPG,Type3,127.0438545,37.54700769,6.0,20240700000000.0,16,,밸런스포케,4768
서울특별시 성동구 아차산로1길 12,1층,1,,A05,A0502,A05020100,2899747,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/28/2899728_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/28/2899728_image3_1.jpg,Type3,127.0459626,37.54907138,6.0,20240700000000.0,16,,반상회 성수,4788
서울특별시 성동구 연무장길 41-26,지하 1층,1,,A05,A0502,A05020100,2899723,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/19/2899719_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/19/2899719_image3_1.jpg,Type3,127.054287,37.5434694,6.0,20240700000000.0,16,,성수부두,4782
서울특별시 성동구 성수이로22길 37 성수동 아크벨리,1층,1,,A05,A0502,A05020200,2899661,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/59/2899659_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/59/2899659_image3_1.jpg,Type3,127.0613308,37.54397502,6.0,20240200000000.0,16,,세디치,4798
서울특별시 성동구 성수이로14길 7,1층,1,,A05,A0502,A05020200,2899649,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/48/2899648_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/48/2899648_image3_1.jpg,Type3,127.0564258,37.54111416,6.0,20250100000000.0,16,,세스크 멘슬,4784
서울특별시 성동구 상원4길 6-1,,1,,A05,A0502,A05020100,2899592,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/78/2899578_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/78/2899578_image3_1.JPG,Type3,127.0491262,37.5471661,6.0,20240200000000.0,16,,바다화원 본점,4790
서울특별시 용산구 녹사평대로40길 33,2층,1,,A05,A0502,A05020700,2899584,39,20221100000000.0,,,,126.9877377,37.53470533,6.0,20240700000000.0,21,,페트라,4345
서울특별시 성동구 연무장7가길 6,,1,,A05,A0502,A05020300,2899573,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/65/2899565_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/65/2899565_image3_1.jpg,Type3,127.0550092,37.54306946,6.0,20240700000000.0,16,,소바식당,4782
서울특별시 성동구 아차산로 126 (성수동2가),더리브세종타워 B102호,1,,A05,A0502,A05020100,2899546,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/33/2899533_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/2899533_image3_1.jpg,Type3,127.05807,37.54355279,6.0,20240700000000.0,16,,소안도풍경,4783
서울특별시 성동구 왕십리로8길 5 대영빌딩,,1,,A05,A0502,A05020200,2899515,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/97/2899497_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/97/2899497_image3_1.jpg,Type3,127.0453072,37.54659387,6.0,20240700000000.0,16,,미테이블 성수점,4778
서울특별시 성동구 왕십리로10길 5-9,,1,,A05,A0502,A05020100,2899462,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/54/2899454_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/54/2899454_image3_1.JPG,Type3,127.0452516,37.54727157,6.0,20240200000000.0,16,,무식당 성수본점,4778
서울특별시 성동구 상원1길 39-1,4층,1,,A05,A0502,A05020300,2899461,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/34/2899434_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/34/2899434_image3_1.JPG,Type3,127.0468598,37.54703274,6.0,20240500000000.0,16,,스시오오모토,4778
서울특별시 성동구 왕십리로10길 3,1층,1,,A05,A0502,A05020100,2899443,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/26/2899426_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/26/2899426_image3_1.JPG,Type3,127.0450488,37.54719658,6.0,20240200000000.0,16,,몽련,4778
서울특별시 성동구 왕십리로2길 34,1층,1,,A05,A0502,A05020200,2899411,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/98/2899398_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/98/2899398_image3_1.jpg,Type3,127.0484653,37.54271383,6.0,20240700000000.0,16,,목금,4779
서울특별시 성동구 성수일로 95-1,1층,1,,A05,A0502,A05020900,2899392,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/79/2899379_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/79/2899379_image3_1.JPG,Type3,127.051226,37.54897704,6.0,20250100000000.0,16,,모어딥 성수,4790
서울특별시 성동구 왕십리로 83-21 아크로 서울포레스트,"지하1층 B124호, B125호",1,,A05,A0502,A05020900,2899368,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/56/2899356_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/56/2899356_image3_1.JPG,Type3,127.043288,37.54453574,6.0,20240200000000.0,16,,메종 파이프그라운드,4769
서울특별시 성동구 아차산로17길 49 생각공장데시앙플렉스,106호,1,,A05,A0502,A05020200,2899361,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/46/2899346_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/46/2899346_image3_1.jpg,Type3,127.0652942,37.54682199,6.0,20240700000000.0,16,,시에나 에스테이트,4799
서울특별시 성동구 서울숲길 43,,1,,A05,A0502,A05020900,2899351,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/77/2895277_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/77/2895277_image3_1.jpg,Type3,127.0424685,37.54817142,6.0,20241200000000.0,16,,메쉬커피,4766
서울특별시 성동구 연무장7길 7-1 린빌딩,3층,1,,A05,A0502,A05020700,2899343,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/33/2899333_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/2899333_image3_1.jpg,Type3,127.0544675,37.54352495,6.0,20240200000000.0,16,,시옹마오,4782
서울특별시 성동구 광나루로 320-1 에딘버그골프연습장,1층,1,,A05,A0502,A05020100,2899326,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/18/2899318_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/18/2899318_image3_1.jpg,Type3,127.0654303,37.5480524,6.0,20240700000000.0,16,,신의한국수본점,4799
서울특별시 성동구 왕십리로 83-21 아크로 서울포레스트,지하 1층 B117~120호,1,,A05,A0502,A05020900,2899312,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/01/2899301_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/01/2899301_image3_1.JPG,Type3,127.043288,37.54453574,6.0,20240700000000.0,16,,아방베이커리 서울숲점,4769
서울특별시 성동구 성수이로6길 11,1층,1,,A05,A0502,A05020900,2899284,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/81/2899281_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/2899281_image3_1.jpg,Type3,127.0550621,37.53674797,6.0,20240700000000.0,16,,어페어커피,4776
서울특별시 성동구 연무장13길 3,,1,,A05,A0502,A05020900,2899272,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/69/2899269_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/2899269_image3_1.jpg,Type3,127.057945,37.54205296,6.0,20240700000000.0,16,,업사이드커피,4783
서울특별시 성동구 광나루로4가길 24,,1,,A05,A0502,A05020900,2899183,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/81/2899181_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/2899181_image3_1.jpg,Type3,127.0548951,37.54897433,6.0,20240700000000.0,16,,피어커피,4792
서울특별시 성동구 연무장17길 5,,1,,A05,A0502,A05020900,2899175,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/73/2899173_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/73/2899173_image3_1.jpg,Type3,127.0609531,37.54130588,6.0,20250100000000.0,16,,프롤라,4787
서울특별시 성동구 광나루로 152,,1,,A05,A0502,A05020900,2899167,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/62/2899162_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/62/2899162_image3_1.jpg,Type3,127.0470735,37.55147389,6.0,20240700000000.0,16,,파티세리 아모니,4788
서울특별시 성동구 뚝섬로9길 3-1,1층,1,,A05,A0502,A05020200,2899160,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/58/2899158_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/58/2899158_image3_1.jpg,Type3,127.0567758,37.53873666,6.0,20240700000000.0,16,,파라디,4784
서울특별시 성동구 성수일로12길 23,1층,1,,A05,A0502,A05020400,2899134,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/26/2899126_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/26/2899126_image3_1.jpg,Type3,127.053723,37.54836049,6.0,20240700000000.0,16,,전자방,4792
서울특별시 성동구 성수이로 127,보문빌딩 2층 201호,1,,A05,A0502,A05020100,2899120,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/13/2899113_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/2899113_image3_1.jpg,Type3,127.0574144,37.54634412,6.0,20240200000000.0,16,,일심정,4794
서울특별시 성동구 연무장5길 18 에이치디앤텍빌딩,1층,1,,A05,A0502,A05020700,2899108,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/01/2899101_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/01/2899101_image3_1.jpg,Type3,127.0532093,37.54463591,6.0,20240700000000.0,16,,이오로비스트로,4782
서울특별시 성동구 성수이로7길 7 서울숲 한라시그마밸리Ⅱ,,1,,A05,A0502,A05020100,2899091,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/89/2899089_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/89/2899089_image3_1.jpg,Type3,127.054476,37.53986149,6.0,20240200000000.0,16,,이랑칼국수,4781
서울특별시 성동구 서울숲6길 20 삼일빌딩,2층,1,,A05,A0502,A05020900,2899079,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/71/2899071_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/71/2899071_image3_1.jpg,Type3,127.0437156,37.54737431,6.0,20240700000000.0,16,,오거트,4768
서울특별시 성동구 서울숲4길 18-7,,1,,A05,A0502,A05020700,2899077,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/66/2899066_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/66/2899066_image3_1.JPG,Type3,127.0429407,37.54703267,6.0,20240200000000.0,16,,플레이버타운,4768
서울특별시 성동구 뚝섬로 366-46,1층,1,,A05,A0502,A05020200,2899048,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/37/2899037_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/37/2899037_image3_1.jpg,Type3,127.0508513,37.53971977,6.0,20240200000000.0,16,,리브나 Rivna,4775
서울특별시 성동구 왕십리로14길 34-8,,1,,A05,A0502,A05020900,2899031,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/29/2899029_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/29/2899029_image3_1.jpg,Type3,127.0475958,37.54836871,6.0,20240700000000.0,16,,폴인레미유 성수점,4789
"서울특별시 성동구 왕십리로 16 (성수동1가, 트리마제)",1층,1,,A05,A0502,A05020100,2899012,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/00/2899000_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/2899000_image3_1.jpg,Type3,127.0439853,37.53910028,6.0,20240700000000.0,16,,대흥정육식당,4773
서울특별시 성동구 상원12길 24-1,,1,,A05,A0502,A05020900,2898994,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/82/2898982_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/82/2898982_image3_1.jpg,Type3,127.0503094,37.55059906,6.0,20240700000000.0,16,,그라데이션커피,4791
서울특별시 성동구 왕십리로 136,102호,1,,A05,A0502,A05020200,2898970,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/59/2898959_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/59/2898959_image3_1.jpg,Type3,127.0445794,37.54974627,6.0,20240700000000.0,16,,팩피,4789
서울특별시 성동구 아차산로7길 14,,1,,A05,A0502,A05020300,2898954,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/42/2898942_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/42/2898942_image3_1.jpg,Type3,127.0547841,37.54636907,6.0,20240700000000.0,16,,호랑이 초밥,4794
서울특별시 성동구 왕십리로 58 FORHU,,1,,A05,A0502,A05020700,2898953,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/52/2898952_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/52/2898952_image3_1.jpg,Type3,127.0452212,37.54274988,6.0,20240200000000.0,16,,팜티진쌀국수,4778
서울특별시 성동구 성수이로 147 (성수동2가),,1,,A05,A0502,A05020100,2898937,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/30/2898930_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/30/2898930_image3_1.jpg,Type3,127.0575643,37.54810225,6.0,20240700000000.0,16,,호랑도,4795
서울특별시 성동구 연무장길 41-22,1층,1,,A05,A0502,A05020300,2895286,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/84/2895284_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/84/2895284_image3_1.jpg,Type3,127.0542481,37.54338607,6.0,20240700000000.0,16,,텐바,4782
서울특별시 성동구 연무장5가길 20-1,,1,,A05,A0502,A05020300,2895269,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/64/2895264_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/64/2895264_image3_1.jpg,Type3,127.054923,37.54339164,6.0,20240700000000.0,16,,텐동식당,4782
서울특별시 성동구 서울숲길 24 진성금속,,1,,A05,A0502,A05020900,2895253,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/40/2895240_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/40/2895240_image3_1.jpg,Type3,127.0400076,37.54793251,6.0,20221100000000.0,16,,마크69,4768
서울특별시 성동구 왕십리로14길 30-1,"1층, 2층, 3층, 지하1층",1,,A05,A0502,A05020900,2895236,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/27/2895227_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/27/2895227_image3_1.jpg,Type3,127.0470125,37.54841314,6.0,20240700000000.0,16,,구펠,4789
서울특별시 성동구 서울숲4길 12-22,"1층,2층",1,,A05,A0502,A05020900,2895211,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/08/2895208_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/08/2895208_image3_1.jpg,Type3,127.0418908,37.54716319,6.0,20250100000000.0,16,,구욱희씨,4768
서울특별시 성동구 왕십리로16가길 10,1층,1,,A05,A0502,A05020900,2895210,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/95/2895195_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/95/2895195_image3_1.jpg,Type3,127.044871,37.55039065,6.0,20240700000000.0,16,,리커버리커피바,4788
서울특별시 성동구 왕십리로 134,,1,,A05,A0502,A05020100,2895197,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/84/2895184_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/84/2895184_image3_1.jpg,Type3,127.0445683,37.54955463,6.0,20240600000000.0,16,,훼미리손칼국수보쌈,4789
서울특별시 성동구 성수일로3길 2,1층,1,,A05,A0502,A05020300,2895179,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/47/2895147_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/47/2895147_image3_1.jpg,Type3,127.0485653,37.54216111,6.0,20240200000000.0,16,,록멘,4779
서울특별시 성동구 왕십리로4길 23-1 서경빌딩,1층,1,,A05,A0502,A05020100,2895162,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/55/2895155_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/55/2895155_image3_1.JPG,Type3,127.0463709,37.54702162,6.0,20240600000000.0,16,,홍화돈,4778
서울특별시 성동구 성덕정3길 8,,1,,A05,A0502,A05020100,2895161,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/44/2895144_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/44/2895144_image3_1.JPG,Type3,127.0476516,37.53961695,6.0,20240700000000.0,16,,계월곰탕,4774
서울특별시 성동구 서울숲2길 44-12,,1,,A05,A0502,A05020100,2895145,39,20221100000000.0,,,,127.0431018,37.54622999,6.0,20240200000000.0,16,,할머니의 레시피,4768
서울특별시 성동구 서울숲2길 8-8,2층,1,,A05,A0502,A05020900,2895139,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/38/2894938_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/38/2894938_image3_1.JPG,Type3,127.0394577,37.5473048,6.0,20250100000000.0,16,,라프레플루트,4768
서울특별시 성동구 서울숲2길 22-1,,1,,A05,A0502,A05020900,2895111,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/03/2895103_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/03/2895103_image3_1.JPG,Type3,127.0410603,37.54699375,6.0,20241200000000.0,16,,LOWIDE,4768
서울특별시 성동구 서울숲2길 44,,1,,A05,A0502,A05020200,2895105,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/93/2895093_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/93/2895093_image3_1.jpg,Type3,127.0433935,37.54636053,6.0,20240700000000.0,16,,파르코,4768
서울특별시 성동구 서울숲길 52,1층,1,,A05,A0502,A05020900,2895090,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/76/2895076_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/76/2895076_image3_1.jpg,Type3,127.0432573,37.54791868,6.0,20250100000000.0,16,,티룸,4768
서울특별시 성동구 아차산로1길 9,,1,,A05,A0502,A05020900,2895070,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/51/2895051_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/51/2895051_image3_1.jpg,Type3,127.0457098,37.5490436,6.0,20250100000000.0,16,,camouflage coffee,4788
서울특별시 성동구 서울숲2길 43,1층,1,,A05,A0502,A05020900,2895045,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/40/2895040_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/40/2895040_image3_1.jpg,Type3,127.0434851,37.54652996,6.0,20240700000000.0,16,,테디스오븐,4768
서울특별시 성동구 성수일로6길 7-1,1층,1,,A05,A0502,A05020400,2895042,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/31/2895031_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/31/2895031_image3_1.jpg,Type3,127.0511067,37.54562465,6.0,20240200000000.0,16,,중앙감속기,4782
서울특별시 성동구 서울숲2길 44-13,1층,1,,A05,A0502,A05020900,2895025,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/16/2895016_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/16/2895016_image3_1.JPG,Type3,127.0433185,37.54616611,6.0,20240700000000.0,16,,5to7,4768
서울특별시 성동구 뚝섬로 358,1층,1,,A05,A0502,A05020200,2895024,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/21/2895021_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/21/2895021_image3_1.JPG,Type3,127.0504847,37.53991419,6.0,20250100000000.0,16,,타코마이너,4775
서울특별시 성동구 서울숲2길 34,1층,1,,A05,A0502,A05020900,2895010,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/07/2895007_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/07/2895007_image3_1.JPG,Type3,127.0423241,37.54660493,6.0,20250100000000.0,16,,크림라벨 서울숲점,4768
서울특별시 성동구 왕십리로5길 3 성수1가제2동 공공복합청사,1층,1,,A05,A0502,A05020200,2894997,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/88/2894988_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/88/2894988_image3_1.jpg,Type3,127.0443656,37.54645498,6.0,20240700000000.0,16,,퀴버 서울숲,4768
서울특별시 성동구 상원길 64 (성수동1가),2층,1,,A05,A0502,A05020200,2894983,39,20221100000000.0,,,,127.0480263,37.54979911,6.0,20240600000000.0,16,,코너룸,4791
서울특별시 성동구 성수이로7길 27 (성수동2가),105-1호,1,,A05,A0502,A05020100,2894966,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/63/2894963_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/2894963_image3_1.jpg,Type3,127.0534455,37.54161404,6.0,20240400000000.0,16,,천하제일 솥뚜껑,4780
서울특별시 성동구 서울숲2길 18-8,,1,,A05,A0502,A05020900,2894964,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/57/2894957_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/57/2894957_image3_1.jpg,Type3,127.0404826,37.54705485,6.0,20240700000000.0,16,,유즈풀 아뜰리에,4768
서울특별시 성동구 뚝섬로1가길 14 (성수동1가),1층,1,,A05,A0502,A05020900,2894958,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/50/2894950_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/2894950_image3_1.jpg,Type3,127.0471877,37.54238606,6.0,20240700000000.0,16,,치카성수,4779
서울특별시 성동구 왕십리로10길 6 서울숲비즈포레,1층,1,,A05,A0502,A05020200,2894951,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/41/2894941_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/41/2894941_image3_1.jpg,Type3,127.0453238,37.54673553,6.0,20240700000000.0,16,,유어네이키드치즈,4778
서울특별시 성동구 서울숲4길 26-10,1층,1,,A05,A0502,A05020200,2894934,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/26/2894926_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/26/2894926_image3_1.JPG,Type3,127.0434518,37.5469938,6.0,20240700000000.0,16,,온량,4768
서울특별시 성동구 왕십리로 58 FORHU,104호,1,,A05,A0502,A05020200,2894932,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/20/2894920_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/20/2894920_image3_1.jpg,Type3,127.0452212,37.54274988,6.0,20240700000000.0,16,,도쎄멕시칸,4778
서울특별시 성동구 왕십리로10길 20,1층,1,,A05,A0502,A05020100,2894921,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/10/2894910_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/10/2894910_image3_1.JPG,Type3,127.0466904,37.5465328,6.0,20250100000000.0,16,,오프트,4778
서울특별시 성동구 서울숲4길 12-7 스타힐스,1층,1,,A05,A0502,A05020200,2894911,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/97/2894897_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/97/2894897_image3_1.JPG,Type3,127.0422491,37.54732429,6.0,20240700000000.0,16,,더즌파스타바,4768
서울특별시 성동구 서울숲6길 20 삼일빌딩,1층,1,,A05,A0502,A05020200,2894899,39,20221100000000.0,http://tong.visitkorea.or.kr/cms/resource/85/2894885_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/85/2894885_image3_1.jpg,Type3,127.0437156,37.54737431,6.0,20240200000000.0,16,,오스테리아 파로,4768
