contentid,contenttypeid,title,createdtime,modifiedtime,tel,telname,homepage,booktour,firstimage,firstimage2,cpyrhtDivCd,areacode,sigungucode,cat1,cat2,cat3,addr1,addr2,zipcode,mapx,mapy,mlevel,overview
3451580,14,고양시립마두도서관,20241219102351,20241226155448,,,https://www.goyanglib.or.kr/MA/index.do,,http://tong.visitkorea.or.kr/cms/resource/11/3451511_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/11/3451511_image3_1.JPG,Type1,31,2,A02,A0206,A02060900,경기도 고양시 일산동구 일산로 355 (마두동),,10408,126.7820694474,37.6667696285,6,"고양시립 마두도서관은 경기도 고양시 일산동구에 위치한 공공도서관으로, 1999년에 개관하여 지역 주민들에게 다양한 독서 및 문화 활동의 기회를 제공한다. 종합자료실, 어린이자료실, 디지털존 등 다양한 시설을 갖추고 있으며, 향토문화특성화도서관으로서 고양시와 경기도의 역사와 문화를 담은 자료를 수집·보존하고 있다."
130221,14,고양시문예회관,20071106104726,20240822111713,,,"고양시문예회관 <a href=""https://gyhall.artgy.or.kr/Main/Index"" target=""_blank"" title=""새창 : 고양시문예회관 홈페이지로 이동"">https://gyhall.artgy.or.kr/Main/Index</a>",0,http://tong.visitkorea.or.kr/cms/resource/44/700644_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/44/700644_image3_1.jpg,Type3,31,2,A02,A0206,A02060600,경기도 고양시 덕양구 고양시청로 10,(주교동),10460,126.8319595707,37.6583826067,6,"고양시 문예회관은 고양 시청 및 고양시 의회와 같은 곳에 위치해 있으며, 1989년에 개관한 총 334석의 객석을 보유한 복합문화공간이다. 2020년 리모델링을 통해 개선된 편의시설 및 무대시스템을 갖추고 있으며 시민의 일상에 예술이 채워질 수 있는 매개체의 역할을 다함으로써 시민이 주체가 되는 문화 예술공간이다.
대관은 고양문화재단이 정하는 시기에 신청할 수 있고 고양문화재단 홈페이지를 통해 신청(고양시 문예회관 회원으로 등록 후 신청 가능) 해야 한다. 대관 신청서, 공연 계획서, 신분증 사본 등을 첨부하여 제출해야 하며, 승인 통보는 서면으로 개별 통지(팩스 또는 이메일 발송) 한다. 대관료는 비교적 저렴한 편이다. 이곳은 평소에는 열지 않고 공연이나 행사가 있을 경우에만 사용되며 다양한 경연 대회나 연수교육, 강연 등의 행사를 주로 한다."
2892126,14,고양아람누리 아람미술관,20221031164505,20240620171820,,,"<a href=""https://www.artgy.or.kr/page.aspx?id=aram_artgallery""target=""_blank"" title=""새창 : 고양아람누리 아람미술관 사이트로 이동"">https://www.artgy.or.kr/</a>",,http://tong.visitkorea.or.kr/cms/resource/17/2892117_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/17/2892117_image3_1.jpg,Type3,31,2,A02,A0206,A02060500,경기도 고양시 일산동구 중앙로 1286 고양아람누리,,10409,126.7728121221,37.6610284652,6,"아람미술관은 정발산역 3번 출구에 있는 고양시립 미술관이다. 면적 1,300여 m²(400평), 높이 4m의 전시 공간을 갖추고 있으며 국내 신인 작가들을 발굴, 육성하고 세계 미술계의 경향을 국내에 소개하는 징검다리 역할을 하고 있다. 또한 회화, 사진을 비롯해 최첨단 미디어아트 전시까지 장르를 넘나드는 다양한 전시를 개최하고 있다. 주변에 아람 도서관과 공연장이 있어서 전시회 관람 후 연계해서 공연을 보거나 도서관에 들르기 좋다. 정발산역 인근에 식당과 카페도 많아서 가족 나들이 코스로도 좋다."
2551413,14,고양어린이박물관,20180620195318,20250312150433,,,"<a href=""https://www.goyangcm.or.kr/home/ko/main"" target=""_blank"" title=""새창 : 공식 홈페이지로 이동"">https://www.goyangcm.or.kr/</a>",0,http://tong.visitkorea.or.kr/cms/resource/58/3356158_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/58/3356158_image3_1.jpg,Type3,31,2,A02,A0206,A02060100,경기도 고양시 덕양구 화중로 26,,10503,126.8309271475,37.6294748416,6,"2016년에 개관한 고양어린이박물관은 경기 북부 최대 규모의 어린이박물관으로 12개의 기획·상설전시실 및 체험물로 구성되어 있다. 자연, 환경, 건축, 예술 등 다양한 테마로 구성된 체험 전시로 어린이 가족의 오감을 만족시키며, 어린이의 발달 과정에 맞추어 놀이보다 재미있는 교육을 선사한다. 그밖에 축제, 이벤트 등 다채로운 프로그램을 선보이며 늘 찾고 싶은 '어린이 가족 복합문화공간'으로 위상을 높이고 있다."
129549,14,곤충생태관,20070514090000,20250108162549,"031-550-2586, 2903",곤충생태관,"<a href=""https://www.guri.go.kr/eco/index.do"" target=""_blank"" title=""새창 : 홈페이지로 이동"">https://www.guri.go.kr/eco</a>",0,http://tong.visitkorea.or.kr/cms/resource/80/1860080_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/80/1860080_image3_1.jpg,Type3,31,6,A02,A0206,A02060300,경기도 구리시 검배로 200,,11960,127.1612786485,37.5919629185,6,"2001년에 개관한 경기도 구리시 수택동에 위치한 곤충생태관은 곤충을 관찰하며 체험할 기회를 제공하는 생태문화 공간이다. 이곳은 하수 처리장에서 수질 기준에 적합하도록 처리된 방류수를 조경수와 화장실 용수, 청소용수, 소방용수로 사용하여 물 절약을 실천하고 생활폐기물 폐열을 활용하여 난방을 하는 에너지 절약을 실천하고 있다. 
곤충생태관은 전시 및 생태관 시설과 사육시설, 식초 식물 재배 시설 등으로 구성되어 있다. 전시물로는 살아있는 나비와 장수풍뎅이, 물방개 등 36여 종의 살아있는 곤충, 타란툴라, 민물고기 등 곤충 이외의 특별한 동물을 전시하고 있다. 또한 나비표본을 포함한 330여 종의 표본을 볼 수 있다. 
곤충생태관에는 다양한 교육, 체험 프로그램이 있다. 대표적인 프로그램으로는 절지동물의 겨울나기, 자연에서 찾은 생체모방 기술 등이 있으며, 홈페이지를 통해 신청 가능하다."
3011031,14,곤충테마여행,20230914154232,20241014152205,,,"<a href=""https://www.instagram.com/jdhace12/"" target=""_blank"" title=""새창 : 홈페이지로 이동"">https://www.instagram.com/jdhace12/</a>",,http://tong.visitkorea.or.kr/cms/resource/56/3003756_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/56/3003756_image3_1.jpg,Type3,31,29,A02,A0206,A02060300,경기도 포천시 가산면 가산리,,11168,127.1726290380,37.8322518354,6,"곤충테마여행은 실내체험장, 야외체험장으로 이루어져있는 곳으로 곤충과 동물들에 대해 직접 설명을 들으며 만져도 보는 리얼 곤충체험장이다.
새끼 돼지,앵무새, 장수풍뎅이, 사슴벌레, 스컹크, 미어캣, 햄스터, 토끼 등 아이들이 좋아하는 작은 곤충과 동물들에게 직접 먹이도 주고, 차례가 되면 선생님의 설명을 들으며 직접 동물들을 손에 올리고 만져보며 교감할 수 있는 시간을 가진다.
야외에 마련된 교육장에서는 다양한 곤충 표본들을 가지고 스크래치 활동도 하고 모래놀이터에서는 다양한 도구들을 가지고 자유롭게 모래놀이도 즐길 수 있다."
3076106,14,공간미학,20230915112300,20241226141551,,,,,http://tong.visitkorea.or.kr/cms/resource/97/3460297_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/97/3460297_image3_1.jpg,Type3,31,28,A02,A0206,A02060300,경기도 평택시 오성면 신리,,17927,127.0098421202,37.0078834079,6,"평택의 공간미학은 2001년 이후 운영이 중단되어 방치되어 있던 버섯재배사를 리모델링한 곳으로, 유휴공간 문화재생 사업의 지원대상으로 선정되어 쌀을 테마로 한 복합문화 체험공간으로 재탄생하였다. 공간미학의 건물 외관은 신리 특산물인 ‘쌀’에서 착안하여 지붕을 ‘ㅆ’이 중첩되는 형태로 만들었으며, 전시공간과 자립공간으로 분리된 다양한 문화체험이 가능한 문화복합공간이다. 
공간미학은 전시동과 카페동으로 나누어지는데 전시동과 카페동 사이에 보이는 논밭뷰의 공간이 아주 멋스럽다. 공간미학은 입장료 (6,000원)에 전시와 커피, 음료가 포함되어 있고 특히 커피는 무제한으로 제공된다. 베이커리류는 별도로 구매해야한다. 무인시스템이나 요청시 직원이 커피머신 사용하는 방법을 자세하게 알려준다. 전시공간에서는 미술작품전시회나 재즈공연과 같은 행사가 이루어지며, 전시관 내에 작은 창으로 보이는 논밭과 꽃들이 마치 움직이는 액자를 보는 것처럼 멋진 작품이 된다. 모든 공간이 실내에 있어 전시회와 작품들을 관람하기 좋고, 카페에서 논밭뷰를 보며 차를 마시고 쌀빵과 같은 베이커리를 즐기며 힐링할 수 있는 곳이다."
129866,14,과천문화원,20071106103339,20241113165652,,,"과천문화원 <a href=""http://www.gccc.or.kr/"" target=""_blank"" title=""새창 : 과천문화원 홈페이지로 이동"">http://www.gccc.or.kr</a>",0,,,,31,3,A02,A0206,A02060700,경기도 과천시 문원로 40-1,(문원동),13828,127.0017728042,37.4283262682,6,"과천문화원은 과천지역의 향토문화 창달과 전통문화를 발굴하고 전승, 보존해  나가는 곳으로 과천 군민들을 위한 각종 문화행사와 사회교육 프로그램을 진행하고 있다. 또한 과천지역의 문화재를 관리하고 향토사를 연구하며 문화학교, 역사문화아카데미, 경험공유학교를 열어 여러가지 프로그램을 진행하며 문화행사를 개최하고 있다. 
문화학교에서는 가야금교실, 매듭교실, 문인화교실, 사물놀이 강좌가 경험학교에서는 마을 잡화 활동, 상상 디자인 활동, 산책 나와 활동을 한다. 이외에도 과천문화원에서는 한국추사서예대전, 서예초대작가전을 개최한다.
문화원에는 지하 1층 자료실, 1층에는 시간제 보육시설, 야외공연장, 2층에는 향토사료관, 도서관, 열린쉼터, 수장고가 옥상에는 정원과 옥상홀이 있다. 과천문화원의 생활문화센터에는 열린공간, 관악홀, 방음연습실, 율동연습실, 학습시청각실, 모임공간, 마주침공간이 있다."
130089,14,과천시민회관,20071106104146,20241113163508,,,"과천문화재단 <a href=""https://www.gcart.or.kr/"" target=""_blank"" title=""새창 : 과천문화재단 홈페이지로 이동"">https://www.gcart.or.kr/</a><br>
과천도시공사 <a href=""https://www.gcuc.or.kr/fmcs/29"" target=""_blank"" title=""새창 : 과천도시공사 홈페이지로 이동"">https://www.gcuc.or.kr/fmcs/</a>",0,,,,31,3,A02,A0206,A02060600,경기도 과천시 통영로 5,,13807,126.9892183924,37.4282538301,6,"과천시민회관은 1995년 10월 7일에 개관한 문화, 예술, 체육 복합문화 시설이다. 전국에서 제일 살기 좋은 도시라는 명성에 걸맞게 천혜의 자연경관과 어우러져 아름답고 웅장한 모습으로 그 자태를 뽐내고 있다. 대극장과 소극장, 야외공연장, 전시관 등을 위해 문화 예술 공연장으로도 사용되고, 헬스장, 볼링장, 수영장, 아이스링크, 실내골프장, 체육관 등 체육 시설로도 사용이 되고 있다. 이외에도 연습실, 세미나실, 회의실, 카페, 녹색가게 등의 부대시설도 갖추고 있다. 문화 공연, 예술 공연뿐만 아니라  시민 여가 활동에 도움을 주며, 삶의 질을 향상시키는 태권도, 요가, 에어로빅, 발레 등 프로그램이 다양하다."
3033137,14,광교어린이천문대,20231107115041,20241016113924,,,"<a href=""http://www.astrocamp.net/sub01/04.php?ca_id=e0"" target=""_blank"" title=""새창 : 홈페이지로 이동"">http://www.astrocamp.net</a>",,http://tong.visitkorea.or.kr/cms/resource/36/3033136_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/36/3033136_image3_1.jpg,Type3,31,13,A02,A0206,A02060300,경기도 수원시 영통구 이의동,,16223,127.0546073819,37.3120434732,6,"고려 태조 왕건이 산에서 빛이 오르는 모습을 보고 광교산이라고 명명한 광교산자락에 2017년 12월 광교어린이천문대가 문을 열었다. 광교어린이천문대는 아이들에게 천문과학자의 꿈을 키워주고, 별을 바라보며 상상 속에 있던 우주를 현실화 시켜주기 위해 대장쌤, 짱쌤, 몽몽쌤, 로로쌤을 비롯 총 10분의 선생님이 수업을 진행하고 있다.
대한민국 최초로 개발된 4년 과정의 체계적인 천문프로그램을 통해 우주 속에 숨은 과학적 지식을 나누며, 어두운 밤길을 걸으며 하늘에 있는 별에 관해서 이야기 나눌 수 있는 정보를 제공해 준다. 광교어린이천문대는 총 3개 층으로 이루어져 있으며 1층은 부모 대기실, 2층은 강의실, 3층에는 별을 관측할 수 있는 천체망원경이 있는 옥상이다."
130093,14,광명문화원,20071106104156,20241113104103,,,"광명문화원 <a href=""http://www.gmcc.or.kr/"" target=""_blank"" title=""새창 : 광명문화원 홈페이지로 이동"">http://www.gmcc.or.kr</a>",0,,,,31,4,A02,A0206,A02060700,경기도 광명시 오리로 287 (소하동),,14333,126.8805088315,37.4285657419,6,"광명문화원은 1992년 전통문화계승 보존과 지역문화 개발을 목적으로 설립되었다. 향토사 조사 보급사업, 지역문화행사 개최, 문화예술프로그램을 연구 보급하여 시민들의 문화감수성 함양과 지역문화발전에 기여하고 있다.
어린이문화학교와 성인문화학교에서 바이올린, 발레교실, 풍물교실, 서예, 사군자, 경기민요, 성인 판소리, 한국화 등의 프로그램을 운영한다.
우리 고장 광명과 연계하여 진행되는 답사 프로그램은 지역사회에 대해 처음으로 배우기 시작하는 어린 학생들이 광명의 향토유적지 및 문화시설을 직접 탐방하여 지역의 역사와 문화를 바르게 알고 익혀 광명시민으로 자긍심과 향토의식을 키우기 위한 문화교육프로그램이다.
오리문화제는 향토 위인 오리 이원익 정승을 기리고, 애향심과 지역문화에 대한 자긍심을 갖기 위해 1992년부터 매년 개최되고 있다."
2034106,14,광명업사이클아트센터,20151019174140,20250313144311,,,"<a href=""https://upcycle.gm.go.kr/ko/index.do""target=""_blank"" title="" 광녕업사이클아트센터"">https://upcycle.gm.go.kr</a>",0,http://tong.visitkorea.or.kr/cms/resource/48/3349848_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/48/3349848_image3_1.jpg,Type3,31,4,A02,A0206,A02060500,경기도 광명시 오리로 703 (하안동),,14259,126.8729446789,37.4625588826,6,"과거 광명시 자원회수시설 홍보 동을 새로 리모델링한 광명업사이클아트센터 공간은 장욱진 미술관을 설계해 국내에서 뿐만 아니라 세계에서도 주목받고 있는 건축 디자이너 로랑 페레이라가 디자인 설계에 참여하여 외부와 내부의 소통, 무거움과 가벼움의 혼재, 공간과 공간간의 막힘없는 연결이라는 컨셉으로 독특하면서도 편안하고 세련된 공간으로 탄생하였다."
2733410,14,광명에디슨뮤지엄,20210812185952,20250313150352,,,"<a href=""https://www.instagram.com/gmedisonsm/"" target=""_blank"" title=""새창 : 광명에디슨뮤지엄 인스타그램으로 이동"">https://www.instagram.com/gmedisonsm/</a>",0,,,,31,4,A02,A0206,A02060100,경기도 광명시 일직로12번길 24 (일직동),클래시아 3층,14344,126.8818561453,37.4209138762,6,토마스 에디슨에 대한 다양한 볼거리와 즐길 거리를 기존의 틀에 박힌 모습의 박물관과는 전혀 다른 문화공간인 신개념 박물관으로 탄생시켰다. 아이들은 물론 성인까지도 에디슨의 발명과 관련된 다양한 전시와 체험을 통해 유익한 과학 이야기를 체험할 수 있다. 광명 에디슨 뮤지엄은 광명역과 이케아 인근에 위치하여 접근이 용이하다.
129878,14,광주문화원(경기),20071106103400,20250315121156,,,"<a href=""http://www.gjmh.or.kr/"" target=""_blank"" title=""새창 : 광주문화원 홈페이지로 이동"">http://www.gjmh.or.kr/</a>",0,http://tong.visitkorea.or.kr/cms/resource/13/3475713_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/13/3475713_image3_1.JPG,Type3,31,5,A02,A0206,A02060700,경기도 광주시 문화로85번길 19-12,(경안동),12762,127.2493508267,37.4100272900,6,"경기도 광주시에 위치한 광주문화원은 1991년 9월에 개관하였으며, 경기도 광주 지역의 문화적 가치를 보전, 전승하고 지역민의 문화적 수준 향상을 위한 기관이다. 부설기관으로 옛 광주의 향토사를 연구하고 광주시민에게 올바른 향토애와 향토사를 인식시키기 위한 연구를 수행하는 광주학연구소가 있다. 
광주문화원의 주요 추진 사업으로는 민속놀이 육성과 행사 지원, 남한산성 백일장, 선현추모행사, 문화유적지 답사, 청소년문화 탐방, 문화학교 운영, 향토사료집 발간, 남한산성문화제, 퇴촌 토마토축제 등이 있다. 이 중, 문화학교는 오프라인 강좌와 온라인 강좌로 운영되며 오프라인 강좌에서는 분기별로 다양한 문화학교 프로그램을 구성하여 수강생을 모집하고 있다. 온라인 강좌는 명리학 기초, 한문 기초, 라인댄스, 추억의 팝송교실 등이 있으며 홈페이지를 통해 누구나 수강 가능하다."
1732075,14,광주시문화재단 남한산성아트홀,20121012182751,20240603162211,,,"<a href=""https://www.nsart.or.kr/index.do"" target=""_blank"" title=""새창 : 홈페이지로 이동"">https://www.nsart.or.kr</a>",0,http://tong.visitkorea.or.kr/cms/resource/65/3034865_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/65/3034865_image3_1.jpg,Type3,31,5,A02,A0206,A02060600,경기도 광주시 회안대로 891,,12746,127.2547054199,37.4267671134,6,"남한산성아트홀은 경기도 광주시에 위치한 클래식, 콘서트, 뮤지컬 등의 공연과 다양한 문화 예술 전시를 개최하는 복합문화 예술 공간이다.  2011년에 개관했으며, 270평 규모, 객석수 1038석의 대극장과 44평 규모, 객석수 270석의 소극장이 있다. 
경기 동남부의 명실상부한 예술 공연장으로 공연이 힘들었던 코로나 시기에서도 연간 80여 회가 넘는 기획 사업을 온ㆍ오프라인으로 개최했고, 조수미, 백건우, 국립 오페라단 등 대형 예술가를 적극적으로 유치하며 시민들의 큰 호응을 얻었다. 광주시 문화 재단은 경기도를 넘어 서울과 비교해도 손색없는 양질의 콘텐츠와 다채로운 사업을 펼치며 경기도를 대표하는 문화 재단으로 발돋움하고 있다.
시에서 주도해오던 지역 축제 사업도 문화 재단이 맡으면서 최신 트렌드를 반영한 전혀 새로운 콘텐츠로의 변모를 시도하고 있으며, 청소년 음악콩쿠르, 허난설헌문화제, 찾아가는 영화관 등 문화 재단 특화사업도 다양하게 계획 중이다. 이 외에도, 8개의 예술 아카데미실에서는 어린이부터 성인까지 피아노와 바이올린, 발레, 성악, 수묵화 등의 다양한 예술 교육 강좌를 진행하고 있다. 또, 갤러리 1, 2에서는 지역 예술가와 공동 전시를 개최하기도 하는 등 지역 문화 예술의 부흥에 앞장서고 있다."
129865,14,구리문화원,20071106103337,20240827095357,,,"<a href=""http://gurimh.or.kr/"" target=""_blank"" title=""새창 : 구리문화원 홈페이지로 이동"">http://gurimh.or.kr</a>",0,http://tong.visitkorea.or.kr/cms/resource/84/1858484_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/84/1858484_image3_1.jpg,Type3,31,6,A02,A0206,A02060700,경기도 구리시 동구릉로148번길 25 (인창동),구리문화원,11915,127.1393661883,37.6117879960,6,"1991년 설립된 구리문화원은 지역의 문화와 예술을 증진하고, 지역 주민들이 문화생활을 즐길 수 있는 공간을 제공하는 역할을 하고 있다. 주요 시설로는 전시실과 문화학교 강좌를 위한 다수의 강의실, 대강당과 도서실, 옥상 하늘정원이 있다. 
구리문화원에서 운영하고 있는 문화학교는 1995년 9월에 개설되었으며 구리시민의 문화 복지 실현이라는 목적으로 오락 성향의 강좌가 아닌 순수 문화 예술 중심의 프로그램으로 구성되어 있다. 문화학교 프로그램으로는 한국무용, 대금, 풍물, 가야금, 서예 등의 전통 강좌와 통기타, 색소폰, 수필, 드럼의 일반강좌가 개설되어 있으며 문화원 홈페이지를 통해 수강 신청 할 수 있다. 
이 외에도 동구릉문화제, 구리 벌말다리밟기, 갈매동 도당굿과 같은 지역 문화행사를 개최하고 매달 구리문화지를 발간하고 있으며, 향토사의 발굴 및 조사·연구 및 사료를 수집·보존하고 있다."
3007378,14,구리어린이천문대,20230905140328,20241016134200,,,"<a href=""https://cafe.naver.com/astrocamp62"" target=""_blank"" title=""새창 : 홈페이지로 이동"">https://cafe.naver.com/astrocamp62</a>",,http://tong.visitkorea.or.kr/cms/resource/17/3000717_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/17/3000717_image3_1.jpg,Type3,31,6,A02,A0206,A02060300,경기도 구리시 사노동,,11905,127.1401598782,37.6356380157,6,"2020년에 개관한 어린이를 위한 천문대로 도시와 근접하면서도 천체관측이 가능한 곳이다. 건물 3층에서는 천문교실 수업이 이루어지며 4층에는 별 관측소로, 직접 천체망원경으로 별을 관측할 수 있다. 천문 교실 수업은 일일 체험부터 가족 단위 체험 프로그램까지 다양하게 구성되어있다. 별을 단순히 보는 것에서 그치는 것이 아닌 생각으로 이어지게 하는 것에 중점을 두어 시청각 자료를 활용한 이론 강의 수업도 커리큘럼에서 빠지지 않는다. 수업 내용은 천문학이며 실시간 라이브로 별자리를 공부할 수도 있다.
총 4개의 강의실과 학부모 대기 공간, 돔시설 및 옥상관측소를 운영중이며 10대의 소구경 망원경과 1대의 대구경 망원경을 보유하고 있다."
2439216,14,구하우스미술관,20161111010401,20250319144021,,,"<a href=""http://koohouse.org/"" target=""_blank"" title=""새창: 구하우스 "">http://koohouse.org/</a>",0,http://tong.visitkorea.or.kr/cms/resource/13/2439213_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/2439213_image3_1.jpg,Type3,31,19,A02,A0206,A02060500,경기도 양평군 서종면 무내미길 49-12,(서종면),12503,127.3511249446,37.6030456359,6,"구하우스는 예술과 디자인이 주는 즐거움을 생활공간 속에서 만나볼 수 있도록 집을 콘셉트로 한 새로운 개념의 미술관이다. 거실, 서재 등 생활공간으로 명명된 열 개의 방에서 회화와 조각, 사진과 영상, 다양한 디자인 작품 등 한 개인이 예술에 대한 열정과 심미안으로 수집한 400여 점의 컨템퍼러리 아트 컬렉션이 펼쳐진다. 세계 유수의 작가와 디자이너의 작품으로 구성된 상설 전시 외에 매년 3-4회의 기획전과 신규 소장 및 주제에 따라 다채로운 작품을 만나볼 수 있다."
2986395,14,국립6·25전쟁납북자기념관,20230425114402,20250324160735,,,"<a href=""https://www.abductions625.go.kr"" target=""_blank"" title=""새창: 국립6·25전쟁납북자기념관 홈페이지로 이동"">www.abductions625.go.kr</a>",,http://tong.visitkorea.or.kr/cms/resource/66/3383566_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/66/3383566_image3_1.JPG,Type3,31,27,A02,A0206,A02060200,경기도 파주시 문산읍 임진각로 153,,10808,126.7428000677,37.8892735410,6,"국립6·25전쟁납북자기념관은 1950년 6·25전쟁 이후 오늘까지 납북(拉北)피해의 역사를 되짚어보며 전시납북피해자의 문제를 과거가 아닌 현재의 문제로 인식하고, 미래로 나아가기 위한 공간이다. 기념관은 납북에 대한 국민적 관심을 높이고, 피해자와 그 가족을 위로하며 대한민국의 가슴 아픈 역사를 재조명하고자 한다. 대한민국의 국민이자 우리의 소중한 가족, 이웃이었던 납북자 한 사람 한 사람을 기억하며, 생존해 계신 분들의 무사귀환을 기원하는 납북문제 해결의 공간이 되기를 기대한다. 더불어 인간으로서 가장 기본적인 권리인 가족과 함께하는 삶조차 보장받지 못한 채 어렵게 살아오신 납북피해자와 그 가족들의 슬픔을 돌아보고 평화의 가치와 통일의 의미를 되새기는 공간이 될 수 있기를 소망한다."
660722,14,국립과천과학관,20081202184421,20250313113125,,,"<a href=""https://www.sciencecenter.go.kr/scipia/"" target=""_blank"" title=""새창 : 국립과천과학관 홈페이지로 이동"">https://www.sciencecenter.go.kr/scipia/</a>",0,,,,31,3,A02,A0206,A02060300,경기도 과천시 상하벌로 110,,13817,127.0057499345,37.4384723846,6,"국립과천과학관은 우리나라 과학기술력을 상징하는 랜드마크로서, 미래의 우리나라를 이끌어 갈 청소년들에게 과학기술에 대한 흥미와 관심을 유발시켜 과학자의 꿈을 키워 나갈 수 있도록 하고, 일반인들이 생활속에 숨겨진 과학원리를 이해할 수 있는 과학문화전당이다. 국립과천과학관은 전시품의 50% 이상을 첨단연출 매체를 이용한 체험·참여형으로 전시하여 즐기고 느끼며 감동하는 과학문화공간을 구성하였으며, 5개 상설전시관과 특별전시관·옥외전시시설 및 천체관측시설을 갖추었다. 전면광장에는 과학광장, 과학문화광장 및 조각공원 등을 조성하여 관람객 모두가 편안한 휴식과 함께 관람소감을 나누며 과학기술에 대한 상상력과 창의력을 충전시킬 수 있는 기회를 가질 수 있도록 하였다."
3392763,14,국립극장 무대예술지원센터,20241021103206,20250324135132,,,"<a href=""https://www.ntok.go.kr/kr/Introduction/Stage/index"" target=""_blank"" title=""새창 : 국립극장 무대예술지원센터 홈페이지로 이동"">https://www.ntok.go.kr/kr/Introduction/Stage/index</a>",,http://tong.visitkorea.or.kr/cms/resource/87/3392787_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/87/3392787_image3_1.jpg,Type3,31,27,A02,A0206,A02060300,경기도 파주시 탄현면 헤이리로 16,,10859,126.6946991484,37.7833378215,6,"국립극장 무대예술지원센터는 2024년 9월 27일 개관하였다. 국립예술단체 공연용품을 전문적으로 보관하고 있으며, 일반 국민을 위한 다양한 전시 및 체험, 공연이벤트 등 복합문화서비스를 제공하고 있다. 특히, 110석 규모의 무대와 백스테이지 등 실제 극장과 유사한 체험극장 ‘쏙’을 조성하여 극장 내부를 속속들이 들여다볼 수 있도록 하였다. 이밖에도 무대예술을 주제로 한 상설전시실, 개방형 보관소 등을 둘러보며 공연예술에 대한 흥미 있는 경험을 해볼 수 있다."
2944481,14,국립농업박물관,20230118140423,20241106132714,,,"<a href=""https://www.namuk.or.kr/sites/kr/index.do"" target=""_blank"" title=""새창 : 국립농업박물관 홈페이지로 이동"">https://www.namuk.or.kr/</a>",,http://tong.visitkorea.or.kr/cms/resource/63/2944363_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/2944363_image3_1.jpg,Type3,31,13,A02,A0206,A02060100,경기도 수원시 권선구 수인로 154,,16429,126.9826871564,37.2754797575,6,"우리나라 농업·농촌의 공익적 기능을 전 국민에게 알리고 농업의 지속가능한 발전에 이바지하고자 설립되었다. 
농업의 가치와 잠재력을 널리 알리는 복합문화공간으로 우리 농업의 역사와 문화 그리고 미래를 한 눈에 살펴볼 수 있다.
농업의 가치를 알리는 농업관,  한식문화를 조명하는 식문화관, 연령별 어린이의 특성을 고려한 어린이박물관, 다양한 식물이 공존하는 식물원, 층층이 펼쳐진 다랑이 논밭, 12개의 농가월령 체험공간, 미래농업을 전망하는 수직농장 등 다양한 볼거리와 즐길거리가 가득하다."
2738515,14,국립민속박물관 파주,20210901015539,20250324140443,,,"<a href=""https://www.nfm.go.kr/paju/main"" target=""_blank"" title=""새창 : 국립민속박물관 파주 홈페이지로 이동"">https://www.nfm.go.kr/paju</a>",0,,,,31,27,A02,A0206,A02060100,경기도 파주시 탄현면 헤이리로 30,,10859,126.6939296786,37.7867235239,6,"국립민속박물관 파주는 경기도 북부지역 첫 국립박물관으로 2021년 7월 경기도 파주시 탄현면에 개관하였다. 유물과 아카이브 자료를 보관하고 관리하는 동시에 전시기법을 접목한 개방형 수장고이다. 총 15개 수장고에 약 100만 점 이상의 소장품과 아카이브 자료를 보관하고 있다. 파주관은 맷돌, 항아리와 같은 유형의 민속유물과 사진, 음원, 영상 등 무형의 민속자료를 모두 모아 둔 국내 최대 민속자료센터이다. 민속자료의 보관과 활용을 중심으로 하는 새로운 형태의 박물관으로 운영하고 있다. 유형의 민속유물은 재질별 보존 환경을 고려해 보관하고 조도와 온습도의 영향이 적거나 적응력이 좋은 재질의 유물을 열린 수장고와 보이는 수장고를 통해 공개하고 있다."
